Customer ID,State,Area_Code,Phone,Intl_Plan,VMail_Plan,Churn
92c04f8ab7a7f7e9,HI,415,336-6128,no,yes,0
693ee83ac5dc301,WV,408,406-6708,no,no,0
9426d3947c75fcb1,LA,510,388-8670,no,no,0
9256da15e978721b,AR,510,363-5853,no,no,0
93d160d7e1890e96,AK,510,383-6544,yes,no,0
93d775ac19ab8ccb,DC,415,378-2940,no,yes,0
691d5b51d9d5c00,AL,415,338-7683,no,yes,0
94794344216f7fbc,UT,510,329-2786,yes,no,1
6d8ae594c33fdb7,KS,415,369-9465,no,no,0
92c3b519f9059dcf,MN,510,337-3769,no,no,0
7a867b2c5186687,VA,415,400-6257,no,yes,1
748469ed7034a99,UT,415,411-6663,no,no,0
7472162f97eee46,IN,510,384-3101,no,no,0
6d7eebf9f785c48,CT,408,339-5329,no,no,0
9368d0375d2b4c05,DE,408,388-9944,no,no,0
92cd4e8a8a3d7a11,VT,510,403-1769,no,no,0
92cc72397d6aaf1f,MO,408,390-1612,no,yes,0
747f5f2d01cd233,RI,510,421-7214,yes,no,0
92b714c294d101bf,CA,415,338-6962,no,no,1
6e7de276f118657,RI,415,333-9826,no,no,0
941a64207d061253,CT,510,411-8549,no,no,0
94781e0e64255207,IN,510,381-9234,no,yes,0
78fa3e2839090bd,FL,510,387-9855,yes,yes,0
9317fade9d0e64b0,KS,415,371-6990,no,no,0
7992ab461968abd,NY,510,417-3046,yes,no,0
9db5a5c3fa32f367,TX,408,385-7082,no,no,0
94330fdabcf890a2,RI,510,365-5886,no,no,0
925de8b100f473ad,NV,415,373-5196,no,no,0
74273b3847bf4cc,UT,510,327-6194,no,no,0
6f33d5c13640264,OK,510,381-4565,no,no,0
9380fb3230e634e9,MN,510,357-9832,no,yes,0
9260c36703af8f06,NC,415,396-4845,no,no,0
7a4e31772ce44dc,OR,415,378-6772,yes,no,0
6f03989321f8617,NH,408,353-4296,no,no,0
6232ded03dc6ae1,AK,408,362-8331,no,no,0
9478b17006d5e0a7,OR,415,362-4685,no,no,0
692cb9bb64efb0e,KS,408,383-1431,no,no,0
7458ecb56d899c0,WV,415,332-2258,no,yes,0
7929cd8757d7b53,GA,510,375-8304,no,no,0
94db96ba86604afe,NM,415,340-5580,no,no,0
93185285dc0fa8df,OH,510,362-1490,no,no,0
936ca959dcbec1cf,ND,415,336-4281,no,yes,0
9584d7c62dc4487f,RI,415,361-1315,no,yes,0
925a64e08a7609b4,HI,510,342-5906,no,no,0
9539a6cd49924305,WY,415,405-7904,yes,yes,0
69601d8d8502aa6,NY,415,349-4762,no,yes,0
92c672568fc2fd93,KS,510,385-3263,no,yes,0
92c965e36cd36854,LA,408,405-9496,no,no,0
931865246802761b,PA,415,396-6775,no,no,0
51b73567da309c9,NV,510,393-6475,no,no,0
6e769cd6ccd909e,MN,415,379-7779,no,no,0
9372aa08fee7c908,PA,408,408-8650,no,no,0
94813b6147356604,MO,408,400-3497,no,yes,0
5d5d254063ad65b,NY,510,407-9244,no,no,0
94e434d74d283520,ME,415,406-8809,no,no,0
92b24fcf61d8aae3,NH,408,358-1778,no,no,0
62e0627466c05c0,WY,415,337-4339,no,yes,0
926f63b39e2100d1,NY,415,344-7197,no,no,1
733187477c9cc2c,ME,408,333-7631,no,no,1
94329b800ca7a390,MN,408,372-6623,no,no,0
92be0da5d61356eb,OH,415,363-2602,no,no,0
68a4afe970c6e55,NC,408,387-7757,no,yes,0
74af38b889b6c89,SD,415,397-5381,no,no,0
739b761c22ce337,UT,510,406-4604,yes,no,0
92b4fe4e58d2c953,KY,415,376-9513,no,no,0
67e9a57b1fa77ea,MT,408,360-1852,no,no,0
92bb0dba064ed758,NJ,408,421-7270,no,no,0
927182b1a2d5a350,FL,408,371-9482,no,no,0
926626978b49de4a,IN,510,337-4101,no,yes,0
740cf4bf7867640,DE,510,420-2796,no,no,0
93688d8120f57990,AL,510,366-4225,no,no,0
63e7edce2ab62fe,ME,510,398-4567,no,no,0
93d8df263324b1f6,SD,408,388-4571,no,no,0
9da161e20c0ad255,VA,408,360-8666,no,no,0
92bfa8c42d0eed5c,AK,415,333-3704,no,no,0
92690849572d27cf,ID,510,383-2566,no,no,0
796950822f69485,RI,415,406-5584,no,no,0
6388b62565540a9,KY,415,344-4691,no,yes,0
7a4c02ec26093f3,ND,510,347-9737,no,no,0
942f35effb19fbe6,HI,415,333-7961,no,no,0
92c4a1b1382185e7,WI,415,364-2439,no,yes,0
570bdc1af66beb1,WV,510,411-8043,no,no,0
92b53aceab3e68ba,NJ,510,332-5084,no,no,1
629f783bbbcd223,KS,415,413-4831,no,no,0
6dd8b5869342d30,AL,415,343-4806,no,no,0
93756a5ed5af97c3,NJ,510,401-8735,no,yes,1
744a7a3fae2b65c,NC,510,391-8626,no,no,0
7a3d07d61f85343,DE,415,327-5817,no,yes,0
941f325e17666e0f,WY,510,381-4712,no,no,0
92c9200d83932804,ID,415,335-3320,no,no,0
92c6bf26dbd1d1e9,NY,415,415-8780,no,no,0
632e0d3b0d3bc27,MO,510,362-1146,no,no,0
7388a63a4409456,ID,408,352-7413,no,no,0
9420b88b741a8582,IA,415,387-6716,no,no,0
926feb732a62b170,TN,408,352-1127,no,yes,0
7a4db5573395b16,OH,408,368-1288,no,no,1
9366647353ba0441,IL,415,403-5279,no,no,0
937794fa6f46010b,FL,408,397-9333,yes,no,0
5de640214dd580f,MA,415,411-7353,no,no,0
954481571b001a6f,OK,415,383-2537,no,no,0
926c321cf0a50a26,KY,415,330-4419,no,no,0
79049e29db8c53b,MI,415,390-7930,no,no,1
943596032a871de1,NE,415,362-5111,no,no,1
4bef5188eaa7925,VA,408,358-6796,no,yes,0
948a1786d436b480,NY,415,409-7494,no,no,0
92b52a8a47645bf4,MT,408,400-1636,no,no,0
7a8766b14d72f84,VT,408,389-2747,no,yes,0
943558c0cde80eab,KS,415,415-2176,no,yes,0
92beb08bb1f2a7ed,VA,415,377-8067,yes,yes,0
6daa1e63c6875cb,AL,415,362-7835,no,no,0
9312923e96fd9bfc,PA,415,361-5225,no,no,0
9256d56dd12a2e75,AL,408,333-3447,no,yes,0
73cd273cb5c50d9,WV,415,341-3044,no,yes,0
68a59baed7bfdac,NV,408,350-7306,no,no,1
92672f1b6d6cbaec,TN,408,353-8849,no,no,0
93cc48e90b2542be,ID,415,402-3476,no,yes,0
926a6939dcd9438a,WY,415,338-6018,yes,yes,1
4d6227200789dc1,TX,510,409-3520,no,yes,0
5db7a89f5eab40f,MA,408,357-1085,no,no,0
932081affee654ec,IL,510,353-3285,no,no,0
8ca40e31eb1e7955,LA,415,409-9885,no,yes,0
942ec25cc04cbb75,CO,415,388-7701,no,no,0
92674bcf7d6d0f42,UT,415,385-8184,no,no,1
926682e6a8953409,MI,415,345-2863,no,yes,0
9429f28c6090b8ff,NH,408,353-6300,no,no,0
5724891938763fd,ID,415,389-5649,no,no,0
947964a00fbb17a7,WA,415,378-8137,no,no,0
79bf38cce212a87,MN,408,340-4627,no,yes,0
931274c461a44a36,NY,415,352-6833,no,no,0
5842175fd281099,MD,415,420-2000,yes,no,0
936bfeb3140c3b40,GA,415,368-5437,no,no,1
92cbf55b0cba13d9,HI,408,418-8170,no,yes,0
4cb93e822e78ecc,AL,408,403-9417,no,no,0
7a6ad86db8abf8d,CT,408,330-6165,no,no,0
6e9639429a0b0a2,CO,408,412-4185,no,yes,0
9489cabb7dbe7489,KS,415,409-4734,no,no,1
9326cb43993ae1ea,NJ,415,348-9828,no,no,0
92c30b3f22468064,FL,408,418-8850,no,no,0
67d9b22875839b1,CA,415,330-8351,yes,no,0
9323a0a85c2bfe4d,KS,415,347-7773,no,no,0
5df1e28560a8d0c,TX,408,392-6841,no,yes,0
5ca0beffaea14dd,MN,510,354-2189,yes,no,0
94d7731f709557b8,AK,510,349-9060,no,no,0
942fe53ee136020c,OR,510,334-1311,no,yes,0
690124602fd473c,MS,408,415-3120,no,yes,0
6252de3b69e0174,VT,415,387-5891,yes,yes,0
6df727c936ae0f3,UT,415,368-8026,no,no,0
936699f37f4a7469,KS,510,332-9446,no,no,0
93c9e5a41e6c360c,NV,408,393-5284,no,no,0
74c7510f5f3d807,DE,510,376-1677,yes,no,0
926ee2f07ed43abc,IN,415,392-2268,no,no,0
5764a0b6cb3d084,TX,408,396-4311,no,no,0
948703652fe3de3e,MA,415,363-4005,no,no,0
927309a4effc17ed,VT,408,344-9966,no,no,0
6ddb2e7c4c4bcd0,CA,408,337-7377,no,yes,0
937201b052c75ce0,IA,415,373-7037,no,yes,0
4c40d0c209e1a30,NH,415,356-7580,no,no,0
78cc9f3acf60f1b,GA,415,390-3401,no,no,0
92b6127413f394f9,WI,415,350-9313,no,yes,0
9259f152394e22f4,CO,408,420-9009,no,yes,0
6df353a2c8d76e6,SC,415,415-2641,no,no,0
692f3f2076859af,MI,510,392-4929,no,yes,0
94d5a4ce3c228e13,MD,408,346-5068,no,no,1
9426958628c56a4b,IN,510,389-2631,no,yes,0
698c3bc4ba9ecc5,ME,510,368-3808,no,no,0
93145cb413ff4cfc,DC,415,406-8599,no,no,0
93676e7f3fdae59d,TN,415,386-7456,no,yes,0
93c6340f4fc9bf10,FL,415,357-4936,no,yes,0
5309d9a03afa22f,WA,415,397-7411,no,no,0
74705757f7928c4,HI,408,353-6218,no,yes,0
93db51232ec78341,NE,415,369-5942,no,no,0
93d32c13ba7ec198,TN,408,416-8543,yes,no,0
74a6342fcfe4473,MD,415,358-4576,yes,no,1
92cc88b778fdc533,NM,415,352-5118,yes,yes,1
5e2349d1874b81b,VT,510,408-2621,no,no,0
9375889a1021efee,OR,415,353-3994,no,no,0
9257975b418516e8,IN,510,367-4277,no,no,0
7a4b0ab5ccccc44,MO,415,354-3237,no,no,0
6e6bfecf7874229,FL,510,394-8504,no,yes,0
95293d9783a691e7,DC,415,370-4139,no,yes,0
9258d49e841f8f67,VT,415,382-6135,no,yes,0
92cc9ce293e30e2c,OH,415,359-5718,no,yes,0
74498e6cbb947c0,MO,415,385-3111,no,no,0
9429bd066a1df8b9,LA,408,353-4880,no,yes,0
6efc46788dd25e5,IL,415,343-7019,yes,no,1
94242139fdd57df2,NJ,415,419-6133,no,no,0
792ccefebbb3811,IA,510,350-7344,no,yes,0
4c4e00a7ea14985,WA,510,397-6064,no,yes,0
942706c643c5085e,NE,415,363-6896,no,no,0
93cbc50ad16fd467,CT,510,416-9021,yes,yes,0
5e24e3635476d1b,WV,408,408-3269,no,no,0
7991a6a04cad67f,ND,408,408-9463,no,no,0
9381c0390bf329e4,UT,415,340-7062,no,no,0
931dfde0e4228931,MS,415,417-4309,no,no,0
93125435d5e1ddcf,MN,415,421-2659,no,no,0
93810e9743710e6f,NH,510,383-2017,no,no,0
79bd1711d4244a6,LA,415,411-6294,no,no,0
73318747615d86f,ME,408,332-9525,no,yes,0
9369836bdba6e8c6,KS,415,401-5012,no,yes,0
5811388a9145a6a,KS,510,368-8835,no,no,0
952a3ccba7804746,NV,510,351-1382,no,no,0
5241614562375bf,MT,415,359-7694,no,no,0
92bafd6fb57167ab,MT,415,419-5505,no,no,0
74a0312eb005857,ID,415,341-4570,no,yes,0
930b5e67f01bb649,AK,415,366-6991,no,no,0
6e54561f06540d7,UT,415,377-7399,no,no,0
92710f1d613e0c90,AR,510,377-9092,no,no,0
947b458f1ceedd94,LA,510,373-6681,no,yes,0
9317fae3d1c7adec,KS,510,417-7736,no,yes,0
94e46f002c4a5ed6,OR,408,393-2812,no,no,0
7913a5a363c0667,WI,510,398-3176,no,no,0
9265971660b9020f,CO,408,334-8694,no,no,1
520fbc3794cbc2a,KS,510,369-5449,no,no,1
5e0f5c84041b80d,IL,510,380-5246,no,no,0
7442ddb0b338c5f,IA,408,390-3873,no,no,0
947d39e245420080,AZ,510,354-4568,no,no,0
7905ed312e6406d,NE,510,339-6968,no,no,0
635618e567bfc5d,ID,510,379-5933,no,no,0
93d5989daf416e9e,OH,415,365-5682,yes,yes,0
68aeb9071da616b,TX,415,382-8518,no,no,0
926feb7331394e08,TN,510,356-8449,no,yes,1
9435b2b5fb6c7301,OK,510,333-3460,no,no,0
93784f2502377e1b,ND,510,375-8596,yes,no,0
92c3b9c27601c5c1,MT,415,384-5907,no,yes,0
5d8aab0e0d1f9a3,NC,408,373-2903,no,yes,0
93125430419be6ee,MN,415,361-7702,no,no,0
937e11c03c673b4a,MN,415,388-5850,no,no,0
936c8efff3228f0e,MA,415,405-6298,no,no,0
925b1f0bfea626d1,PA,415,368-2074,yes,no,0
63b0206d0b1102c,GA,510,328-5050,no,no,0
73627241a517f81,NV,415,395-5783,no,no,0
74831ad66fd6080,TX,415,420-7301,no,no,0
92c3ae1e8f6bd4a0,ME,510,328-2478,no,no,0
74223087bd56596,RI,415,381-2460,yes,no,0
684689600df97a4,MN,510,390-9811,no,yes,1
78d77b5042a346e,NH,415,373-5670,no,no,0
7a55838716db4fa,TN,415,351-7016,no,no,0
6e25befc02f7940,UT,415,394-9934,no,no,0
926cce0d90c69f5f,RI,510,422-8268,yes,no,0
632f371cddc05b3,NH,408,373-7690,no,yes,0
6e9305c976fcc9f,AK,415,366-9781,no,yes,0
56fd698e7f487d0,NC,510,404-5427,no,no,0
942e9acd38606099,AZ,415,389-9783,no,no,0
5ca01da6e542911,MA,408,351-7005,no,yes,1
6df55c8bbb7a4d7,TN,408,348-2009,no,no,0
79cec8cb7f04be2,WY,415,340-4236,no,yes,0
5cf748f9e00d3fb,IA,415,348-1528,no,no,0
74437effc838304,IN,415,365-5039,no,no,0
9369c494b6ffdce5,NJ,415,411-1810,no,no,0
632362c4970d586,FL,510,364-7644,no,yes,1
6e485017717f6b8,MT,415,335-9066,no,no,0
736192d09b15709,ND,408,362-7581,yes,yes,0
736050197c2300d,MI,408,346-1095,no,no,0
52cd26c1168b205,MT,415,357-9136,no,no,1
92b403c1a60940f8,AL,510,390-7863,no,no,0
8c92d5dee31e8cb7,NV,510,344-2416,no,yes,0
62736621a417642,MI,415,373-1448,no,no,1
695376408fd1a85,FL,415,360-7076,no,yes,0
947e71bcab4ac308,NY,408,413-2241,no,no,1
747555af21a54a8,KS,510,343-3961,no,no,0
63babe8aa9c333d,NC,510,375-4107,no,no,1
92722c97a8fa02c8,MN,408,414-7410,no,no,0
92b59a3850361126,RI,415,351-2535,no,no,0
93cd75e1fe99df00,UT,415,416-9615,no,no,0
9375889a80c0c5e6,OR,415,377-1293,no,no,1
9272b45214ff453f,SC,415,388-6479,no,yes,0
926bf7f0bdfd0b5e,IL,415,390-2755,no,yes,0
93db6b8266b62d29,OH,408,340-5930,no,no,0
635bf6f52c248d5,MA,510,401-3622,no,no,0
9326e984f8ffe6da,OR,408,382-1104,no,no,0
7923ca83a8bb4f2,CA,408,355-9324,no,no,0
693ee7f1b753d08,WV,415,393-4843,no,yes,0
930d5e63527c6819,VT,415,401-4052,no,no,0
9486a58988c04fc8,ID,415,385-1830,no,no,0
6904191933da5c4,OR,408,348-7409,no,no,0
6e9b8e27df1a301,GA,408,361-4910,no,no,0
6f308a1ada05f94,ME,415,415-6578,no,no,0
7a433c8f311a342,HI,415,395-5015,no,yes,0
93c2dd3d49849bf4,AZ,510,369-6012,no,yes,0
5e505ff267464a7,UT,415,394-4520,no,no,1
5db1a5ab787a460,IA,510,380-5873,no,no,0
937a3c7d571b55fa,CT,415,372-5384,no,no,0
94d3a985439a4b05,WA,408,419-1863,no,no,1
4bc0ba5ef883a8b,VA,415,352-5697,no,no,0
7497b543254ce6a,CO,510,373-4274,no,no,0
74d32567541c3b9,LA,415,382-4024,no,no,0
739a26b917974de,TX,415,395-9215,no,no,1
938183b7abe8e13c,SD,510,331-9149,no,no,0
7484fe80b45c54f,VA,415,347-3958,no,no,0
937b48e1fc702ed3,NY,415,389-2540,yes,no,0
5d9818fc2e7f382,WA,510,399-3083,no,no,1
78e50ec8948694c,WI,415,420-8308,no,no,0
92615c36e40a6769,TN,415,384-7724,no,no,0
92570bbb6e9c44b8,CT,415,389-2114,no,no,0
92b322cc7ba4ecb0,WA,510,335-4414,no,no,0
93183a7a19448f22,NH,415,370-5361,no,no,0
4bb41f7c73db02b,MT,510,374-5965,no,no,0
74d658dd5f971b9,NE,415,420-6414,no,yes,0
9.31E+16,WA,408,392-2708,no,no,0
925bcd940faab498,WI,415,352-7234,no,no,0
925f966d10490cd6,AR,415,337-9878,no,yes,0
62826d93637944d,WI,408,350-7288,no,no,0
8c8eeecab5b61e03,DE,415,415-8448,yes,no,1
92b53942c01b6d42,NH,510,392-6331,no,no,0
92ca565666c77323,VA,415,392-3315,no,no,0
4d047c63f6287c5,TN,510,382-5401,no,yes,1
93679481a6129f27,VA,408,389-7012,no,no,0
958cb7d6cfeaac60,ID,415,411-4714,no,no,1
92be8a88ab512c6b,TN,510,343-3846,no,no,0
937a110ce4b8e845,AZ,415,370-4395,no,no,0
9538b2753e0a26e3,MT,408,422-4394,no,yes,0
925b0ec6fa65f13b,OK,408,405-1780,no,no,0
79b8b9c3febca5a,ID,415,393-2220,no,yes,0
8c9e7ba96d4f1f4e,NV,408,355-8299,no,yes,0
931dcdc3d47f6c87,KS,408,379-8681,no,no,1
6dcbd07f89f692b,WY,415,409-7034,no,no,0
93182af627c47613,MS,415,358-1922,no,no,0
7a2bf71ebf576e9,WY,510,346-1629,yes,no,1
52d7dd9db92c266,TX,415,347-1870,no,no,0
78e4ab28e96cbde,WA,415,374-9576,yes,no,1
9583e74f0afd70e2,HI,408,380-1096,no,no,0
5724ec6657291bc,IL,415,396-5790,no,yes,0
62900d1ff9196e2,AK,415,356-5244,no,yes,0
6e18f25cbfb9819,MD,510,341-1412,no,no,0
92b51bc8919567d1,MA,415,387-7371,no,no,1
7a5386b87c380d9,SD,415,392-2555,no,no,1
9269ae4e09146512,PA,408,403-9167,yes,no,1
92b53560a79cfa30,NC,408,338-6550,no,no,0
63f62ea53f59763,VT,408,357-5801,no,no,0
6db9c787aee6fc9,KY,510,403-1953,no,yes,0
633c66ef3985727,WA,408,357-6039,no,no,1
4c3d786cc497e11,LA,415,388-9653,no,no,0
9379253c79036afa,WA,415,359-2915,no,yes,0
931536a809e3c543,ME,408,381-4562,no,no,0
92677363c970a098,WI,408,406-2213,no,no,0
62500e50aac2b42,TX,408,330-6436,no,yes,0
92c91db9c1a7c285,IA,415,332-4289,no,no,0
7a0af3255840017,AZ,408,386-3596,no,no,0
6274a8c5c7025cd,ND,510,337-3740,no,no,0
6e2740075248835,VT,415,414-1496,no,no,1
57dda30048ed630,HI,415,349-7291,no,no,0
68b347ae8168ee7,WY,415,385-1985,no,no,0
68848b35fd52950,WV,510,329-7102,no,no,0
92c6cc51f1f6436e,OK,415,394-2553,no,yes,0
92bfdfd75645d2f4,CT,415,339-1330,no,no,1
947c2cb826ea8b6e,UT,408,398-1959,no,no,0
74d75110f2cd19f,NY,415,408-7015,no,no,0
799d87122c65581,VA,415,384-9254,yes,no,0
9327936535fa63e4,VT,408,355-9475,no,no,0
74520a51c4c4793,SD,415,334-1337,no,no,0
79f1b0dfca90209,PA,510,359-1441,no,no,0
958473b615fce058,ND,415,391-5442,no,no,0
73233a07238e9eb,CT,408,374-1551,no,no,0
926fcadfb6b59e5a,SC,415,399-6233,no,no,1
7a1c290e9a01a1d,MI,408,337-4749,no,yes,0
73fa252db21a132,VT,415,403-5552,no,yes,0
68d5062c2d4738c,OH,415,405-3097,no,no,1
936a8cb0c9b7cdf9,VT,415,364-9240,no,yes,0
63b3aad0f77e7fe,IL,415,404-9348,yes,yes,0
58140859e75e060,MO,415,336-1462,no,no,0
630e331309fd8ec,WI,415,364-8981,no,no,0
5d8b024177a2dff,NJ,510,412-7606,no,no,0
931a762b272ed066,GA,415,380-6342,no,yes,0
6df8a8de71410b3,VT,415,418-3017,no,yes,0
93c308adb511ecba,CT,408,367-3648,no,no,0
92b9e181e4c58080,AZ,510,341-5892,no,no,0
5160ab570c79fb0,SD,415,334-4678,no,yes,0
9da57aa11fb13e36,CT,415,366-6751,no,no,0
7a7392865011344,IN,415,397-8512,yes,no,0
799358b1df56209,OH,510,367-9495,no,no,0
5ca2c84c0791ac3,NY,510,379-2991,no,no,0
744a93058591896,NE,510,356-4832,no,yes,0
925b0ec72be3bd98,OK,415,413-4040,no,no,1
94cfe92edc2a3b94,NC,415,366-4444,no,no,0
92660aabe9f0c1bc,HI,510,394-3806,no,no,0
926178e9eef4724a,UT,415,368-5647,no,no,0
93c1034ebd9d7fb5,MD,415,412-1076,yes,yes,0
925bbe16104f3041,VT,510,413-7655,no,no,0
7a55ffaa5e446ee,TX,408,371-2316,no,yes,0
9262861a6e576f86,AZ,408,420-3346,no,no,0
92c199fe11eefb74,VA,415,367-3971,no,no,0
92b8fbec4910b537,WI,408,417-5813,no,no,0
6d8eba693f348ee,NE,415,421-8535,no,no,0
931dd26b4743787f,KY,510,375-1721,no,no,0
7479fd253763be0,NV,510,331-8484,no,yes,0
931b152f826bef9a,MT,510,366-5829,no,no,1
74498e6655871e6,MO,415,367-7906,no,no,0
6e19ace46e1e520,MS,415,412-2520,no,yes,1
9e5b07770a2b199f,NM,408,386-9177,no,no,0
8c8cf9b0bd63249c,NJ,415,420-6780,no,yes,0
936f95ec835a1aa0,NH,408,401-1454,no,no,0
9260c3669f00ade7,NC,510,379-2508,no,no,0
9369b444fc850de7,MT,415,353-3492,no,yes,0
79c7c185bb2d685,SD,408,406-4840,no,yes,0
9530bfc71d93d86f,VA,415,391-7982,no,no,0
7a7773654017e10,LA,510,379-9821,no,no,0
52a02936ea3364d,NV,510,398-7414,no,no,0
93c2d199f91b8ca5,AK,408,338-8566,no,no,0
52fe2a86f414241,OH,415,397-3058,yes,yes,0
68d3c32fa0782f1,NM,415,389-8096,no,no,0
73605029b2531b8,MI,415,393-6840,yes,no,1
5842932338e7bab,MN,415,360-7404,no,yes,0
926d52b263e0668c,WY,510,411-5740,no,yes,0
9321dc7274f7a0f3,WY,415,412-3726,yes,yes,0
6f10c8722ee750f,WA,408,372-7326,no,no,0
632f751e8226ed4,NM,510,338-9873,no,no,0
74566764326fa8c,VA,415,383-4322,no,yes,0
94e1c6bac63bbd98,RI,415,401-7654,no,no,0
79dbae8903a9a26,AL,415,410-5455,yes,no,0
4bf1d74428d2513,WV,510,419-4310,no,yes,0
5e24e3109164f20,WV,415,367-2056,no,yes,0
9320f85ed0b45406,NJ,510,363-6695,no,no,0
687fa5be0cbda9b,TN,415,374-6217,no,no,0
6f30bb604087378,MI,510,337-9569,no,no,0
5df33192240fd02,UT,408,350-9720,no,yes,0
74cf2baf3ec84df,IL,415,380-4080,yes,yes,1
73bd7e68789994d,MI,510,333-7460,no,yes,0
931ee6917b8d487f,WI,415,378-3722,yes,yes,0
67ea5fa3238d791,ND,510,353-9339,no,no,0
93133143c41fb127,VT,415,386-6535,no,no,0
93792541ce29aaad,WA,408,403-5575,no,no,0
94d5bc135eb93b98,NC,408,331-5962,no,yes,0
925dc37598cf738b,ME,510,390-9627,no,no,1
92bb814df0dde58d,SD,415,406-4560,yes,no,0
6f4064383955afd,WV,415,359-6931,no,no,0
632781ae05869f6,ID,510,331-7342,no,yes,0
92b503bc337d35ff,LA,415,367-2227,no,yes,0
9474fa6d5d87f65b,GA,415,335-8836,no,no,0
92b1928ae43a0ff0,FL,415,398-6703,no,no,0
9589469fb40f392f,CO,415,370-8379,no,no,0
7963ee80e6641dc,NV,408,335-3880,no,no,0
925a80ce07e837c8,IN,415,375-8761,no,yes,0
6ee0b086d5f97aa,VA,510,367-1398,no,no,0
92674bcfb252f011,UT,415,395-7857,no,yes,0
9370478aa4bd7506,UT,408,398-8745,no,yes,1
9369b064bb0028d2,MO,408,386-3717,no,no,0
92688469d41d3bbe,CT,510,330-1175,no,yes,0
92c90be877d48ea4,HI,415,418-6752,no,no,0
931b08c5d97778b7,MD,408,349-6464,no,no,0
79cc1e351475dc0,VA,415,366-7331,no,no,0
7332417c315b3bd,MT,415,361-8288,no,no,0
93d02207a99802d9,SC,408,377-6635,no,no,0
58339867514576c,CO,408,408-1513,no,no,0
74719a0f31adb80,ID,415,370-7546,no,no,0
697a89b5199562b,AL,415,389-4278,no,no,0
73aec175419e7c2,CO,510,379-3012,no,no,0
9593b7af23f6fa02,UT,415,355-3620,no,no,0
6921870e22724dd,DE,415,413-7743,yes,yes,1
6e7953dcfd19418,OH,510,372-2296,no,yes,0
9315b1fd1b518cc2,RI,415,333-9728,no,yes,0
5cc4b874f42bad7,FL,415,415-6110,no,yes,0
6e7953d2db8751c,OH,415,340-9803,no,no,0
6ea4b831d3fc2af,MD,415,400-7002,yes,no,1
744366372ae4e83,IL,415,395-7435,yes,no,0
93c14918e66defc9,PA,408,336-7143,no,no,0
6d7c34f8e593a31,AZ,415,352-2175,no,no,0
930f7e21c6214d17,NH,510,346-6352,no,yes,0
92b883b04b526d76,RI,415,405-7467,no,no,0
92c90be34f0e7ecd,HI,415,379-8526,no,no,0
6902356b857955f,NJ,415,410-5713,no,yes,0
6f112c0c4e3bc92,WI,408,408-5916,no,no,0
9326ae90bc60ea90,MD,415,370-5626,no,yes,0
8c9ba72de01f8485,OR,408,408-1331,no,no,0
926c77f31e26b2a9,NV,510,419-9688,yes,no,0
926b3c3791ecc7e4,AR,415,343-5219,yes,no,1
937e166c6abf30ee,MT,415,401-5586,no,no,0
925fc812f4fd9fd3,CT,510,377-9178,no,no,0
92c47a2146692f70,UT,415,345-5639,no,yes,0
9543b934aaa80e3f,GA,408,336-3488,no,no,0
94789c83c66ac1e7,NV,415,414-6426,no,no,0
8c8d8d0c9dba5516,TN,415,335-5591,no,no,0
74c75164cd13159,DE,408,421-9144,no,no,0
68a5c1476e1864d,NY,408,422-7728,no,no,0
931dfea1aa198352,MT,415,344-3466,no,yes,1
93264c0da5e20929,IA,415,398-7978,no,no,0
9324a9f26de3d645,VT,510,346-8368,no,yes,0
735e6c203019a79,LA,415,392-2722,no,yes,0
92bde6dd7f68c0b2,MT,510,393-3274,no,no,0
62464341c0750d3,NH,408,339-4636,no,no,0
7458ecb97b30336,WV,415,349-7138,no,no,0
79e750e361e4095,ID,408,363-3295,no,no,0
6dd963a201027c7,AZ,510,407-9830,no,no,0
68ac3394d2990ed,SC,510,333-8822,no,yes,0
639a9a3deb0d79c,WV,415,419-6418,yes,yes,0
68d505d5ca1739c,OH,510,351-8955,no,no,0
947e496097d75db8,MD,408,338-1840,no,no,0
937837183c091ede,MD,415,336-6997,no,no,0
92c3b51fc3ea3bdf,MN,408,408-6266,no,no,0
79631b830bcb6e7,NE,408,332-4291,no,no,0
93c6ddf022ec5dc2,MN,510,355-7895,no,yes,0
79357c970532fcb,NY,408,348-2916,no,no,0
6d85e7305f8228b,HI,415,339-8132,no,no,0
51b55dc1360b385,MO,408,374-1684,no,yes,0
5844772cd651d92,NV,415,362-7604,no,no,0
627302db7422df3,MA,415,389-3206,no,no,0
94db92d9765fa5e7,NH,408,336-2829,no,no,0
696a6512b091c02,UT,415,403-8916,no,no,1
93661c4ab7e160ef,FL,415,384-1135,no,no,0
926483b7fc624e5c,WA,415,390-2320,no,no,0
937180260c782c77,CT,408,398-8578,no,no,0
926f1b90c80ff03f,KY,415,393-9424,no,yes,0
9260cb2d90c0e65b,NM,415,417-6330,no,no,0
68478df21fc1ad8,ND,510,340-6339,no,no,0
947b85f15ee6886b,NV,415,380-6571,no,no,0
795261b0973d433,CA,510,368-6488,no,yes,0
5cf76e3bc12c294,ID,415,363-2193,no,no,0
942a0ceb7b7ab6e3,OK,415,328-1206,no,yes,0
580d57ab85d45bb,IA,510,385-3540,no,no,0
93c9f2d2c06678d5,OH,415,337-7167,no,no,1
9598da7f39c21c66,NJ,510,372-8405,no,no,0
7359e9dc4e0852d,IA,510,377-1273,no,no,1
